,Unnamed: 0_level_0,Press,Press,temperature,dew point,RH,WD/WS,WD/WS,WD/WS,WD/WS,Precp,Precp,SunShine,SunShine,visibility,UVI,Cloud,Date
,觀測時間 (hour),測站氣壓 (hPa),海平面氣壓 (hPa),氣溫 (℃),露點溫度 (℃),相對溼度 (%),風速 (m/s),風向 (360degree),最大瞬間風 (m/s),最大瞬間風風向 (360degree),降水量 (mm),降水時數 (h),日照時數 (h),全天空日射量 (MJ/㎡),能見度 (km),紫外線指數,總雲量 (0~10),
,ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount,
5372,21,1004.2,1006.4,28.8,25.2,81,0.7,130,1.8,90,0.0,0.0,...,0.0,...,0,...,2023-08-12
5373,22,1004.2,1006.4,28.3,25.3,84,1.6,210,2.2,200,0.0,0.0,...,0.0,...,0,...,2023-08-12
5374,23,1004.1,1006.3,27.6,24.9,85,3.1,230,4.3,230,0.0,0.0,...,0.0,...,0,...,2023-08-12
5375,24,1003.6,1005.8,27.1,24.2,84,2.0,240,4.3,230,0.0,0.0,...,0.0,...,0,...,2023-08-12
5376,1,1003.1,1005.3,27.1,24.2,84,2.6,250,4.0,250,0.0,0.0,...,0.0,...,0,...,2023-08-13
5377,2,1002.7,1004.9,26.8,24.5,87,3.3,240,5.3,250,0.0,0.0,...,0.0,...,0,...,2023-08-13
5378,3,1002.3,1004.5,26.8,24.3,86,2.5,240,4.9,240,0.0,0.0,...,0.0,...,0,...,2023-08-13
5379,4,1001.9,1004.1,26.4,23.9,86,3.9,240,4.9,240,0.0,0.0,...,0.0,...,0,...,2023-08-13
5380,5,1002.0,1004.2,26.2,23.7,86,2.5,240,6.0,250,0.0,0.0,...,0.0,...,0,...,2023-08-13
5381,6,1002.3,1004.5,26.3,24.0,87,1.7,270,3.6,250,0.0,0.0,0.1,0.05,...,0,...,2023-08-13
5382,7,1002.4,1004.6,27.5,23.8,80,2.8,230,4.4,240,0.0,0.0,1.0,0.57,...,0,...,2023-08-13
5383,8,1003.1,1005.3,29.7,24.8,75,2.5,220,4.3,210,0.0,0.0,1.0,1.38,18.0,2,1.0,2023-08-13
5384,9,1003.4,1005.6,29.7,25.9,80,2.4,170,4.4,210,0.0,0.0,1.0,2.18,18.0,5,2.0,2023-08-13
5385,10,1003.2,1005.4,30.7,25.8,75,2.1,140,4.0,150,0.0,0.0,1.0,2.87,...,8,...,2023-08-13
5386,11,1003.0,1005.2,31.2,26.3,75,2.6,130,4.6,130,0.0,0.0,1.0,3.36,18.0,11,3.0,2023-08-13
5387,12,1003.0,1005.2,30.5,25.8,76,2.4,130,4.6,130,0.0,0.0,0.8,3.05,...,11,...,2023-08-13
5388,13,1002.6,1004.8,31.2,25.6,72,3.1,120,4.5,130,0.0,0.0,0.6,2.79,...,10,...,2023-08-13
5389,14,1002.0,1004.2,31.4,26.2,74,3.6,110,5.3,120,0.0,0.0,1.0,3.25,15.0,11,3.0,2023-08-13
5390,15,1001.8,1004.0,30.9,25.7,74,3.1,100,5.4,120,0.0,0.0,0.7,2.45,...,7,...,2023-08-13
5391,16,1001.7,1003.9,31.3,25.2,70,3.6,80,5.6,80,0.0,0.0,0.5,1.47,...,3,...,2023-08-13
5392,17,1001.5,1003.7,30.9,25.3,72,3.1,70,5.7,80,0.0,0.0,0.9,1.23,15.0,2,4.0,2023-08-13
5393,18,1001.8,1004.0,30.1,25.6,77,2.9,70,4.8,40,0.0,0.0,0.4,0.33,...,0,...,2023-08-13
5394,19,1002.6,1004.8,29.6,26.0,81,1.9,10,3.9,50,0.0,0.0,0.0,0.02,...,0,...,2023-08-13
5395,20,1003.0,1005.2,29.6,25.8,80,1.6,360,3.1,350,0.0,0.0,...,0.01,...,0,...,2023-08-13
5396,21,1003.4,1005.6,29.6,25.4,78,1.8,340,2.5,340,0.0,0.0,...,0.0,...,0,...,2023-08-13
5397,22,1003.4,1005.6,29.2,25.2,79,0.2,0,2.9,330,0.0,0.0,...,0.0,...,0,...,2023-08-13
5398,23,1003.5,1005.7,28.5,25.3,83,1.7,260,3.3,210,0.0,0.0,...,0.0,...,0,...,2023-08-13
5399,24,1003.1,1005.3,27.9,24.6,82,2.1,250,4.3,240,0.0,0.0,...,0.0,...,0,...,2023-08-13
5400,1,1002.6,1004.8,27.5,25.1,87,3.2,240,5.8,240,0.0,0.0,...,0.0,...,0,...,2023-08-14
5401,2,1002.4,1004.6,27.1,24.6,86,3.3,240,5.9,240,0.0,0.0,...,0.0,...,0,...,2023-08-14
5402,3,1002.3,1004.5,27.0,24.5,86,3.1,250,5.2,230,0.0,0.0,...,0.0,...,0,...,2023-08-14
5403,4,1002.3,1004.5,26.6,24.3,87,2.8,240,4.6,230,0.0,0.0,...,0.0,...,0,...,2023-08-14
5404,5,1002.4,1004.6,26.6,23.7,84,1.7,250,4.6,260,0.0,0.0,...,0.0,...,0,...,2023-08-14
5405,6,1002.5,1004.7,26.4,23.5,84,2.1,240,4.4,240,0.0,0.0,0.1,0.05,...,0,...,2023-08-14
5406,7,1002.6,1004.8,27.8,24.2,81,2.6,230,3.8,220,0.0,0.0,1.0,0.61,...,0,...,2023-08-14
5407,8,1002.8,1005.0,30.1,24.3,71,1.5,210,3.3,240,0.0,0.0,0.9,1.35,20.0,2,1.0,2023-08-14
5408,9,1002.9,1005.1,30.5,25.4,74,2.0,140,3.6,140,0.0,0.0,1.0,2.19,18.0,5,2.0,2023-08-14
5409,10,1003.2,1005.4,31.2,26.0,74,3.1,110,4.4,130,0.0,0.0,1.0,2.85,...,8,...,2023-08-14
5410,11,1003.3,1005.5,31.1,26.2,75,3.5,100,4.9,100,0.0,0.0,1.0,3.03,18.0,10,6.0,2023-08-14
5411,12,1003.3,1005.5,31.0,26.5,77,3.0,110,4.8,110,0.0,0.0,0.9,3.3,...,12,...,2023-08-14
5412,13,1002.9,1005.0,32.1,26.0,70,3.4,100,5.6,120,0.0,0.0,1.0,3.32,...,12,...,2023-08-14
5413,14,1002.4,1004.5,31.7,26.0,72,3.4,80,5.8,90,0.0,0.0,1.0,3.25,15.0,10,4.0,2023-08-14
5414,15,1002.1,1004.2,32.3,25.7,68,3.8,80,6.3,90,0.0,0.0,1.0,2.79,...,7,...,2023-08-14
5415,16,1002.1,1004.3,31.2,25.6,72,2.5,100,5.7,80,0.0,0.0,0.3,1.23,...,3,...,2023-08-14
5416,17,1002.2,1004.4,30.9,25.5,73,2.6,90,3.9,100,0.0,0.0,0.1,0.59,15.0,1,4.0,2023-08-14
5417,18,1002.3,1004.5,31.0,23.7,65,0.7,40,3.4,100,0.0,0.0,0.1,0.21,...,0,...,2023-08-14
5418,19,1002.5,1004.7,30.7,24.6,70,0.6,100,2.1,10,0.0,0.0,0.0,0.02,...,0,...,2023-08-14
5419,20,1002.8,1005.0,29.9,25.4,77,0.3,180,1.7,130,0.0,0.0,...,0.0,...,0,...,2023-08-14
5420,21,1003.4,1005.6,30.0,23.9,70,1.3,270,2.6,320,0.0,0.0,...,0.0,...,0,...,2023-08-14
5421,22,1003.6,1005.8,28.9,24.3,76,2.8,250,4.6,250,0.0,0.0,...,0.0,...,0,...,2023-08-14
5422,23,1003.4,1005.6,28.6,24.2,77,3.6,240,5.2,230,0.0,0.0,...,0.0,...,0,...,2023-08-14
5423,24,1003.2,1005.4,28.1,24.1,79,3.7,230,6.1,230,0.0,0.0,...,0.0,...,0,...,2023-08-14
5424,1,1003.2,1005.4,27.4,24.3,83,4.3,240,6.8,240,0.0,0.0,...,0.0,...,0,...,2023-08-15
5425,2,1003.0,1005.2,27.6,23.6,79,2.4,250,6.3,240,0.0,0.0,...,0.0,...,0,...,2023-08-15
5426,3,1002.8,1005.0,27.2,23.5,80,2.4,250,4.8,240,0.0,0.0,...,0.0,...,0,...,2023-08-15
5427,4,1002.6,1004.8,26.8,23.7,83,4.0,240,5.6,230,0.0,0.0,...,0.0,...,0,...,2023-08-15
5428,5,1002.7,1004.9,26.3,23.6,85,3.3,240,5.0,240,0.0,0.0,...,0.0,...,0,...,2023-08-15
5429,6,1003.3,1005.5,26.4,23.1,82,2.8,260,4.9,260,0.0,0.0,0.1,0.05,...,0,...,2023-08-15
5430,7,1003.6,1005.8,27.5,23.3,78,2.3,240,4.7,230,0.0,0.0,1.0,0.61,...,0,...,2023-08-15
5431,8,1003.9,1006.1,29.9,23.4,68,2.0,210,3.6,230,0.0,0.0,1.0,1.41,25.0,2,1.0,2023-08-15
5432,9,1004.2,1006.4,31.6,22.9,60,1.4,160,3.5,210,0.0,0.0,1.0,2.2,25.0,5,1.0,2023-08-15
5433,10,1004.0,1006.2,31.1,23.0,62,2.3,120,3.2,150,0.0,0.0,1.0,2.86,...,8,...,2023-08-15
5434,11,1003.8,1005.9,32.4,24.5,63,2.5,160,4.0,160,0.0,0.0,0.9,3.14,25.0,11,2.0,2023-08-15
5435,12,1003.5,1005.7,31.3,25.7,72,2.9,120,5.1,130,0.0,0.0,0.8,2.81,...,11,...,2023-08-15
5436,13,1002.7,1004.8,32.5,26.3,70,3.0,120,4.7,120,0.0,0.0,1.0,3.37,...,12,...,2023-08-15
5437,14,1002.1,1004.2,32.5,25.8,68,3.3,110,4.9,120,0.0,0.0,1.0,3.26,20.0,10,2.0,2023-08-15
5438,15,1001.8,1003.9,31.7,25.3,69,3.2,120,4.3,130,0.0,0.0,1.0,2.77,...,7,...,2023-08-15
5439,16,1001.7,1003.9,31.3,24.9,69,3.0,120,4.2,130,0.0,0.0,0.8,1.93,...,4,...,2023-08-15
5440,17,1002.2,1004.4,30.8,25.2,72,2.5,120,4.8,90,0.0,0.0,0.5,0.96,15.0,1,5.0,2023-08-15
5441,18,1002.6,1004.8,30.5,25.4,74,2.0,110,3.1,140,0.0,0.0,0.5,0.41,...,0,...,2023-08-15
5442,19,1003.1,1005.3,30.2,25.5,76,1.1,80,3.1,100,0.0,0.0,0.0,0.02,...,0,...,2023-08-15
5443,20,1003.3,1005.5,29.9,25.7,78,1.3,120,2.5,100,0.0,0.0,...,0.0,...,0,...,2023-08-15
5444,21,1003.7,1005.9,29.4,25.8,81,1.8,180,2.3,210,0.0,0.0,...,0.0,...,0,...,2023-08-15
5445,22,1004.2,1006.4,29.1,25.7,82,0.7,200,2.6,180,0.0,0.0,...,0.0,...,0,...,2023-08-15
5446,23,1004.2,1006.4,28.8,24.6,78,1.0,240,3.5,300,0.0,0.0,...,0.0,...,0,...,2023-08-15
5447,24,1003.8,1006.0,28.0,24.4,81,2.8,240,3.9,220,0.0,0.0,...,0.0,...,0,...,2023-08-15
5448,1,1003.2,1005.4,27.3,25.0,87,3.0,230,4.9,240,0.0,0.0,...,0.0,...,0,...,2023-08-16
5449,2,1002.5,1004.7,27.4,24.3,83,2.4,240,5.0,240,0.0,0.0,...,0.0,...,0,...,2023-08-16
5450,3,1002.4,1004.6,26.9,24.2,85,2.9,230,5.0,230,0.0,0.0,...,0.0,...,0,...,2023-08-16
5451,4,1002.8,1005.0,26.5,24.2,87,1.8,250,4.8,240,0.0,0.0,...,0.0,...,0,...,2023-08-16
5452,5,1002.7,1004.9,26.3,23.2,83,3.0,240,4.0,230,0.0,0.0,...,0.0,...,0,...,2023-08-16
5453,6,1002.7,1004.9,26.5,23.8,85,3.1,240,4.9,220,0.0,0.0,0.1,0.05,...,0,...,2023-08-16
5454,7,1003.7,1005.9,27.2,24.1,83,2.9,250,5.3,230,0.0,0.0,0.6,0.35,...,0,...,2023-08-16
5455,8,1004.6,1006.8,28.6,23.5,74,1.5,260,2.9,250,0.0,0.0,0.1,0.61,25.0,1,9.0,2023-08-16
5456,9,1004.7,1006.9,31.3,24.0,65,0.6,360,2.2,240,0.0,0.0,0.3,1.42,20.0,3,5.0,2023-08-16
5457,10,1004.6,1006.8,31.1,24.3,67,2.2,160,3.7,180,0.0,0.0,0.6,2.37,...,7,...,2023-08-16
5458,11,1004.2,1006.4,31.0,25.1,71,2.3,80,4.0,80,0.0,0.0,0.5,2.29,25.0,8,6.0,2023-08-16
5459,12,1003.6,1005.8,31.2,26.0,74,2.6,80,4.4,80,T,0.2,0.3,1.92,...,7,...,2023-08-16
5460,13,1003.5,1005.7,29.9,25.9,79,1.9,20,5.0,340,T,0.3,0.1,1.38,...,5,...,2023-08-16
5461,14,1003.1,1005.3,30.6,24.8,71,1.5,30,3.4,20,0.0,0.0,0.0,1.48,15.0,5,9.0,2023-08-16
5462,15,1003.2,1005.4,28.4,25.6,85,1.8,20,4.0,360,1.0,0.6,0.0,0.44,...,2,...,2023-08-16
5463,16,1003.1,1005.3,27.0,25.2,90,0.7,10,3.6,30,2.0,1.0,0.0,0.14,...,0,...,2023-08-16
5464,17,1002.8,1005.0,27.1,25.7,92,1.5,210,2.3,220,1.0,0.7,0.0,0.27,8.0,1,9.0,2023-08-16
5465,18,1002.8,1005.0,27.2,26.0,93,0.4,200,2.6,210,0.5,0.1,0.1,0.21,...,0,...,2023-08-16
5466,19,1002.7,1004.9,26.9,25.7,93,3.0,240,4.2,230,0.0,0.0,0.0,0.03,...,0,...,2023-08-16
5467,20,1003.2,1005.4,26.6,24.8,90,3.7,230,5.5,240,0.0,0.0,...,0.0,...,0,...,2023-08-16
5468,21,1003.5,1005.7,26.8,24.8,89,3.0,240,6.3,230,0.0,0.0,...,0.01,...,0,...,2023-08-16
5469,22,1003.9,1006.1,27.0,24.8,88,3.1,250,5.5,220,0.0,0.0,...,0.01,...,0,...,2023-08-16
5470,23,1004.3,1006.5,27.2,24.1,83,0.9,320,4.0,270,0.0,0.0,...,0.0,...,0,...,2023-08-16
5471,24,1003.8,1006.0,26.4,23.5,84,1.1,280,3.3,310,0.0,0.0,...,0.0,...,0,...,2023-08-16
5472,1,1003.4,1005.6,26.0,23.9,88,1.2,280,3.6,240,0.0,0.0,...,0.0,...,0,...,2023-08-17
5473,2,1002.9,1005.1,26.2,23.5,85,1.4,270,2.8,260,0.0,0.0,...,0.0,...,0,...,2023-08-17
5474,3,1002.6,1004.8,25.8,23.9,89,1.7,250,3.5,220,0.0,0.0,...,0.0,...,0,...,2023-08-17
5475,4,1002.8,1005.0,25.7,23.0,85,2.2,260,3.3,250,0.0,0.0,...,0.0,...,0,...,2023-08-17
5476,5,1002.4,1004.6,25.5,23.0,86,2.0,250,3.1,260,0.0,0.0,...,0.0,...,0,...,2023-08-17
5477,6,1002.9,1005.1,25.4,23.5,89,2.5,230,3.9,240,0.0,0.0,0.0,0.03,...,0,...,2023-08-17
5478,7,1003.9,1006.1,26.5,23.6,84,2.2,270,4.7,250,0.0,0.0,0.6,0.37,...,0,...,2023-08-17
5479,8,1004.1,1006.3,28.8,24.8,79,2.3,230,3.4,230,0.0,0.0,0.8,1.24,20.0,2,3.0,2023-08-17
5480,9,1004.0,1006.2,29.8,25.3,77,3.1,170,4.0,170,0.0,0.0,1.0,2.17,20.0,4,3.0,2023-08-17
5481,10,1004.2,1006.4,30.8,26.5,78,4.0,180,7.0,180,0.0,0.0,1.0,2.77,...,7,...,2023-08-17
5482,11,1003.7,1005.9,29.7,26.1,81,6.2,170,9.1,170,0.0,0.0,1.0,2.75,20.0,8,6.0,2023-08-17
5483,12,1003.3,1005.5,30.4,26.1,78,5.4,160,7.8,180,0.0,0.0,0.8,2.84,...,9,...,2023-08-17
5484,13,1002.9,1005.1,28.8,25.4,82,4.7,160,8.4,160,0.0,0.0,0.3,1.73,...,6,...,2023-08-17
5485,14,1002.8,1005.0,27.4,26.0,92,3.0,190,6.4,160,2.0,0.6,0.0,0.42,10.0,1,10.0,2023-08-17
5486,15,1002.6,1004.8,27.9,25.7,88,0.8,190,7.0,190,0.0,0.0,0.0,0.61,...,2,...,2023-08-17
5487,16,1001.6,1003.8,27.4,26.0,92,3.1,200,5.1,210,0.5,0.5,0.0,0.17,...,0,...,2023-08-17
5488,17,1001.6,1003.8,27.6,26.4,93,2.5,220,4.3,180,0.5,0.1,0.0,0.31,15.0,1,10.0,2023-08-17
5489,18,1002.0,1004.2,27.6,26.0,91,2.2,190,3.9,210,0.0,0.0,0.1,0.32,...,0,...,2023-08-17
5490,19,1002.4,1004.6,27.4,25.6,90,0.2,0,4.1,210,0.0,0.0,0.0,0.03,...,0,...,2023-08-17
5491,20,1002.7,1004.9,27.0,24.5,86,1.3,230,2.1,220,0.0,0.0,...,0.0,...,0,...,2023-08-17
5492,21,1003.3,1005.5,26.7,24.9,90,2.5,240,3.7,230,0.0,0.0,...,0.0,...,0,...,2023-08-17
5493,22,1003.8,1006.0,26.4,25.0,92,2.9,240,4.8,240,0.0,0.0,...,0.0,...,0,...,2023-08-17
5494,23,1004.3,1006.5,26.1,24.3,90,2.5,220,5.7,240,0.0,0.0,...,0.0,...,0,...,2023-08-17
5495,24,1004.0,1006.2,25.9,24.5,92,2.6,240,6.3,240,0.0,0.0,...,0.0,...,0,...,2023-08-17
5496,1,1003.0,1005.2,26.0,24.2,90,3.6,240,6.3,230,0.0,0.0,...,0.0,...,0,...,2023-08-18
5497,2,1002.6,1004.8,25.8,23.7,88,3.2,250,6.0,230,0.0,0.0,...,0.0,...,0,...,2023-08-18
5498,3,1002.4,1004.6,25.5,23.6,89,3.3,240,6.1,250,0.0,0.0,...,0.0,...,0,...,2023-08-18
5499,4,1002.6,1004.8,25.6,23.5,88,3.8,250,5.6,250,0.0,0.0,...,0.0,...,0,...,2023-08-18
5500,5,1002.7,1004.9,25.2,23.4,90,3.3,230,5.9,230,T,0.1,...,0.0,...,0,...,2023-08-18
5501,6,1002.9,1005.1,25.1,23.5,91,2.2,260,5.3,240,T,0.1,0.0,0.02,...,0,...,2023-08-18
5502,7,1003.9,1006.1,26.9,24.0,84,1.8,340,2.8,260,0.0,0.0,0.0,0.4,...,0,...,2023-08-18
5503,8,1004.8,1007.0,27.6,24.9,85,4.8,40,8.9,40,0.0,0.0,0.0,0.76,15.0,1,8.0,2023-08-18
5504,9,1004.7,1006.9,27.9,24.6,82,4.8,20,11.0,50,0.0,0.0,0.4,1.82,20.0,3,5.0,2023-08-18
5505,10,1004.7,1006.9,28.1,23.0,74,4.9,40,9.5,30,0.0,0.0,0.2,1.79,...,5,...,2023-08-18
5506,11,1004.6,1006.8,27.6,24.1,81,4.6,80,9.6,30,0.0,0.0,0.2,1.83,15.0,5,8.0,2023-08-18
5507,12,1004.2,1006.4,28.6,23.5,74,3.7,100,6.2,80,0.0,0.0,0.2,2.36,...,7,...,2023-08-18
5508,13,1003.9,1006.1,28.8,25.0,80,2.2,130,4.4,130,0.0,0.0,0.0,2.01,...,6,...,2023-08-18
5509,14,1003.4,1005.6,28.6,24.8,80,2.9,150,4.1,160,0.0,0.0,0.2,2.44,20.0,7,8.0,2023-08-18
5510,15,1003.6,1005.8,27.5,24.6,84,3.3,170,4.7,160,0.0,0.0,0.0,0.82,...,2,...,2023-08-18
5511,16,1003.5,1005.7,26.1,24.1,89,2.4,170,5.6,170,0.0,0.0,0.0,0.42,...,1,...,2023-08-18
5512,17,1003.5,1005.7,26.1,24.3,90,1.8,230,3.3,210,0.0,0.0,0.0,0.25,10.0,0,10.0,2023-08-18
5513,18,1003.8,1006.0,26.6,24.8,90,3.0,240,5.1,240,T,0.1,0.0,0.06,...,0,...,2023-08-18
5514,19,1004.5,1006.7,25.5,23.9,91,1.9,270,4.5,240,T,0.3,0.0,0.0,...,0,...,2023-08-18
5515,20,1004.8,1007.0,25.7,22.4,82,1.7,300,4.2,300,0.5,0.3,...,0.0,...,0,...,2023-08-18
5516,21,1005.4,1007.6,25.0,23.3,90,3.1,240,4.3,230,0.0,0.0,...,0.0,...,0,...,2023-08-18
5517,22,1005.6,1007.8,25.1,23.2,89,1.6,250,4.7,270,0.0,0.0,...,0.0,...,0,...,2023-08-18
5518,23,1005.7,1007.9,24.6,22.9,90,3.1,250,5.6,240,0.0,0.0,...,0.0,...,0,...,2023-08-18
5519,24,1005.4,1007.6,24.5,22.0,86,2.5,240,4.4,240,0.0,0.0,...,0.0,...,0,...,2023-08-18
5520,1,1004.8,1007.0,24.4,21.9,86,1.8,250,3.8,250,0.0,0.0,...,0.0,...,0,...,2023-08-19
5521,2,1004.8,1007.0,24.3,22.0,87,2.0,250,3.9,260,0.0,0.0,...,0.0,...,0,...,2023-08-19
5522,3,1004.9,1007.1,24.3,21.4,84,1.9,250,4.0,240,0.0,0.0,...,0.0,...,0,...,2023-08-19
5523,4,1004.9,1007.1,24.3,21.4,84,2.0,240,3.7,250,0.0,0.0,...,0.0,...,0,...,2023-08-19
5524,5,1005.4,1007.6,24.0,22.1,89,2.7,250,4.5,230,0.0,0.0,...,0.0,...,0,...,2023-08-19
5525,6,1006.1,1008.3,24.4,21.7,85,2.5,250,4.8,250,0.0,0.0,0.0,0.03,...,0,...,2023-08-19
5526,7,1006.3,1008.5,25.0,21.7,82,2.2,240,3.7,250,0.0,0.0,0.0,0.26,...,0,...,2023-08-19
5527,8,1006.9,1009.1,27.6,22.8,75,3.0,220,4.3,230,0.0,0.0,1.0,1.33,20.0,2,8.0,2023-08-19
5528,9,1007.0,1009.2,29.5,23.0,68,2.4,220,4.6,220,0.0,0.0,1.0,2.14,20.0,4,6.0,2023-08-19
5529,10,1007.0,1009.2,29.7,22.4,65,2.3,120,4.3,190,0.0,0.0,1.0,2.89,...,7,...,2023-08-19
5530,11,1006.9,1009.1,30.5,23.9,68,2.7,120,4.1,130,0.0,0.0,1.0,3.39,20.0,10,6.0,2023-08-19
5531,12,1006.5,1008.7,30.0,24.9,74,2.1,120,4.0,120,0.0,0.0,0.9,2.74,...,8,...,2023-08-19
5532,13,1005.8,1008.0,29.5,24.4,74,2.3,130,4.4,130,0.0,0.0,0.7,2.54,...,8,...,2023-08-19
5533,14,1005.3,1007.5,30.2,24.6,72,2.9,150,4.8,160,0.0,0.0,0.8,2.85,20.0,8,7.0,2023-08-19
5534,15,1004.8,1007.0,30.0,24.4,72,2.2,140,5.0,140,0.0,0.0,1.0,2.41,...,6,...,2023-08-19
5535,16,1004.8,1007.0,28.9,24.9,79,2.6,130,4.8,160,0.0,0.0,0.4,1.26,...,3,...,2023-08-19
5536,17,1004.9,1007.1,28.5,24.9,81,1.3,130,4.0,160,0.0,0.0,0.0,0.34,18.0,1,9.0,2023-08-19
5537,18,1005.3,1007.5,28.3,25.1,83,2.0,130,3.9,140,T,0.2,0.0,0.18,...,0,...,2023-08-19
5538,19,1006.0,1008.2,28.2,25.2,84,0.9,110,2.9,140,0.0,0.0,0.0,0.02,...,0,...,2023-08-19
5539,20,1006.5,1008.7,28.1,24.9,83,1.0,150,1.5,120,0.0,0.0,...,0.0,...,0,...,2023-08-19
5540,21,1007.4,1009.6,28.3,24.9,82,1.3,270,2.0,230,0.0,0.0,...,0.0,...,0,...,2023-08-19
5541,22,1008.0,1010.2,28.1,25.1,84,0.2,0,2.1,170,0.0,0.0,...,0.0,...,0,...,2023-08-19
5542,23,1007.6,1009.8,27.5,25.1,87,2.4,220,3.3,220,0.0,0.0,...,0.0,...,0,...,2023-08-19
5543,24,1007.3,1009.5,26.7,25.1,91,3.2,240,4.5,260,T,0.1,...,0.0,...,0,...,2023-08-19
5544,1,1006.8,1009.0,26.5,25.1,92,2.5,240,4.3,250,0.0,0.0,...,0.0,...,0,...,2023-08-20
5545,2,1006.4,1008.6,26.1,24.5,91,3.1,240,4.6,240,0.0,0.0,...,0.0,...,0,...,2023-08-20
5546,3,1006.3,1008.5,26.0,24.4,91,3.2,240,5.1,240,0.0,0.0,...,0.0,...,0,...,2023-08-20
5547,4,1006.3,1008.5,25.8,24.2,91,2.7,250,5.1,230,0.0,0.0,...,0.0,...,0,...,2023-08-20
5548,5,1006.4,1008.6,25.7,23.8,89,2.8,250,4.5,260,0.0,0.0,...,0.0,...,0,...,2023-08-20
5549,6,1007.1,1009.3,25.6,24.0,91,2.6,250,4.4,260,0.0,0.0,0.1,0.04,...,0,...,2023-08-20
5550,7,1007.5,1009.7,26.7,23.6,83,2.9,240,5.0,250,0.0,0.0,0.9,0.55,...,0,...,2023-08-20
5551,8,1007.7,1009.9,28.4,23.6,75,1.3,190,4.1,230,0.0,0.0,1.0,1.39,25.0,2,4.0,2023-08-20
5552,9,1007.4,1009.6,29.6,23.8,71,2.6,100,3.8,120,0.0,0.0,1.0,2.17,25.0,4,3.0,2023-08-20
5553,10,1007.9,1010.1,30.4,24.6,71,2.7,80,4.8,80,0.0,0.0,1.0,2.84,...,8,...,2023-08-20
5554,11,1008.2,1010.4,30.6,24.8,71,3.1,80,5.6,90,0.0,0.0,1.0,3.32,20.0,11,6.0,2023-08-20
5555,12,1008.0,1010.2,30.7,25.5,74,3.5,80,6.3,90,0.0,0.0,0.9,3.27,...,12,...,2023-08-20
5556,13,1007.7,1009.9,30.3,26.0,78,3.9,80,6.5,90,0.0,0.0,0.6,2.9,...,10,...,2023-08-20
5557,14,1007.2,1009.4,30.8,26.3,77,3.6,90,6.1,70,0.0,0.0,0.7,2.52,18.0,8,7.0,2023-08-20
5558,15,1007.0,1009.2,29.3,25.9,82,2.2,90,5.6,90,0.0,0.0,0.3,0.95,...,4,...,2023-08-20
5559,16,1006.9,1009.1,29.3,25.3,79,1.2,50,4.0,80,T,0.1,0.0,0.22,...,1,...,2023-08-20
5560,17,1006.6,1008.8,28.9,26.1,85,2.6,30,3.9,20,T,0.5,0.0,0.26,18.0,1,8.0,2023-08-20
5561,18,1007.0,1009.2,28.7,25.9,85,2.0,20,3.9,10,0.0,0.0,0.0,0.12,...,0,...,2023-08-20
5562,19,1007.4,1009.6,28.5,25.9,86,1.1,340,4.1,10,0.0,0.0,0.0,0.01,...,0,...,2023-08-20
5563,20,1007.9,1010.1,28.4,25.6,85,1.1,40,2.6,340,0.0,0.0,...,0.0,...,0,...,2023-08-20
5564,21,1008.6,1010.8,27.6,24.5,83,2.0,260,4.4,270,0.0,0.0,...,0.0,...,0,...,2023-08-20
5565,22,1008.5,1010.7,27.2,25.2,89,2.5,250,3.8,280,0.0,0.0,...,0.0,...,0,...,2023-08-20
5566,23,1008.2,1010.4,27.1,24.8,87,3.5,240,5.1,230,0.0,0.0,...,0.0,...,0,...,2023-08-20
5567,24,1007.5,1009.7,27.3,24.6,85,0.9,290,5.1,230,0.0,0.0,...,0.0,...,0,...,2023-08-20
5568,1,1007.6,1009.8,26.6,24.5,88,2.5,250,4.7,220,0.0,0.0,...,0.0,...,0,...,2023-08-21
5569,2,1007.0,1009.2,26.2,24.2,89,2.9,230,4.7,270,0.0,0.0,...,0.0,...,0,...,2023-08-21
5570,3,1006.8,1009.0,26.3,24.0,87,3.3,250,4.8,250,0.0,0.0,...,0.0,...,0,...,2023-08-21
5571,4,1007.0,1009.2,25.7,24.1,91,2.0,240,4.4,250,0.0,0.0,...,0.0,...,0,...,2023-08-21
5572,5,1006.8,1009.0,25.8,24.0,90,2.6,240,4.0,240,0.0,0.0,...,0.0,...,0,...,2023-08-21
5573,6,1007.3,1009.5,25.8,23.9,89,2.2,260,5.2,280,0.0,0.0,0.0,0.02,...,0,...,2023-08-21
5574,7,1007.6,1009.8,26.2,23.9,87,2.3,240,4.0,270,0.0,0.0,0.0,0.23,...,0,...,2023-08-21
5575,8,1007.4,1009.6,27.4,23.9,81,3.1,230,4.0,220,0.0,0.0,0.9,1.05,25.0,2,8.0,2023-08-21
5576,9,1007.3,1009.5,29.5,24.8,76,1.8,240,3.9,220,0.0,0.0,0.4,1.37,25.0,3,9.0,2023-08-21
5577,10,1007.2,1009.4,30.2,25.1,74,1.9,150,3.4,200,0.0,0.0,0.8,2.09,...,6,...,2023-08-21
5578,11,1006.9,1009.1,31.0,24.9,70,2.1,100,4.5,120,0.0,0.0,1.0,3.04,25.0,10,8.0,2023-08-21
